经营本部,地区,城市代码,省,市,县区,乡/镇/街道,收送情况
中南,皖南区,555,安徽省,马鞍山市,当涂县,年陡乡,全境
中南,皖南区,555,安徽省,马鞍山市,当涂县,江心乡,全境
中南,皖南区,555,安徽省,马鞍山市,当涂县,湖阳乡,全境
中南,皖南区,555,安徽省,马鞍山市,当涂县,经济开发区,全境
中南,皖南区,555,安徽省,马鞍山市,含山县,,非全境
中南,皖南区,555,安徽省,马鞍山市,含山县,环峰镇,全境
中南,皖南区,555,安徽省,马鞍山市,含山县,运漕镇,全境
中南,皖南区,555,安徽省,马鞍山市,含山县,铜闸镇,全境
中南,皖南区,555,安徽省,马鞍山市,含山县,陶厂镇,全境
中南,皖南区,555,安徽省,马鞍山市,含山县,林头镇,未开通
中南,皖南区,555,安徽省,马鞍山市,含山县,清溪镇,未开通
中南,皖南区,555,安徽省,马鞍山市,含山县,仙踪镇,全境
中南,皖南区,555,安徽省,马鞍山市,含山县,昭关镇,全境
中南,皖南区,555,安徽省,马鞍山市,和县,,非全境
中南,皖南区,555,安徽省,马鞍山市,和县,历阳镇,全境
中南,皖南区,555,安徽省,马鞍山市,和县,白桥镇,全境
中南,皖南区,555,安徽省,马鞍山市,和县,姥桥镇,全境
中南,皖南区,555,安徽省,马鞍山市,和县,功桥镇,未开通
中南,皖南区,555,安徽省,马鞍山市,和县,西埠镇,未开通
中南,皖南区,555,安徽省,马鞍山市,和县,香泉镇,未开通
中南,皖南区,555,安徽省,马鞍山市,和县,乌江镇,全境
中南,皖南区,555,安徽省,马鞍山市,和县,善厚镇,未开通
中南,皖南区,555,安徽省,马鞍山市,和县,石杨镇,未开通
中南,皖南区,556,安徽省,安庆市,,,非全境
中南,皖南区,556,安徽省,安庆市,迎江区,,非全境
中南,皖南区,556,安徽省,安庆市,迎江区,宜城路街道,全境
中南,皖南区,556,安徽省,安庆市,迎江区,新河路街道,全境
中南,皖南区,556,安徽省,安庆市,迎江区,中南路街道,全境
中南,皖南区,556,安徽省,安庆市,迎江区,人民路街道,全境
中南,皖南区,556,安徽省,安庆市,迎江区,孝肃路街道,全境
中南,皖南区,556,安徽省,安庆市,迎江区,建设路街道,全境
中南,皖南区,556,安徽省,安庆市,迎江区,老峰镇,全境
中南,皖南区,556,安徽省,安庆市,迎江区,龙狮桥乡,全境
中南,皖南区,556,安徽省,安庆市,迎江区,长风乡,未开通
中南,皖南区,556,安徽省,安庆市,迎江区,新洲乡,未开通
中南,皖南区,556,安徽省,安庆市,大观区,,非全境
中南,皖南区,556,安徽省,安庆市,大观区,德宽路街道,全境
中南,皖南区,556,安徽省,安庆市,大观区,玉琳路街道,全境
中南,皖南区,556,安徽省,安庆市,大观区,龙山路街道,全境
中南,皖南区,556,安徽省,安庆市,大观区,菱湖街道,全境
中南,皖南区,556,安徽省,安庆市,大观区,集贤路街道,全境
中南,皖南区,556,安徽省,安庆市,大观区,石化路街道,全境
中南,皖南区,556,安徽省,安庆市,大观区,花亭路街道,全境
中南,皖南区,556,安徽省,安庆市,大观区,海口镇,全境
中南,皖南区,556,安徽省,安庆市,大观区,十里铺乡,全境
中南,皖南区,556,安徽省,安庆市,大观区,山口乡,未开通
中南,皖南区,556,安徽省,安庆市,大观区,皖河农场,全境
中南,皖南区,556,安徽省,安庆市,宜秀区,,非全境
中南,皖南区,556,安徽省,安庆市,宜秀区,大桥街道,全境
中南,皖南区,556,安徽省,安庆市,宜秀区,菱北街道,全境
中南,皖南区,556,安徽省,安庆市,宜秀区,大龙山镇,全境
中南,皖南区,556,安徽省,安庆市,宜秀区,杨桥镇,未开通
中南,皖南区,556,安徽省,安庆市,宜秀区,罗岭镇,全境
中南,皖南区,556,安徽省,安庆市,宜秀区,白泽湖乡,全境
中南,皖南区,556,安徽省,安庆市,宜秀区,五横乡,未开通
中南,皖南区,556,安徽省,安庆市,怀宁县,,非全境
中南,皖南区,556,安徽省,安庆市,怀宁县,高河镇,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,石牌镇,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,月山镇,未开通
中南,皖南区,556,安徽省,安庆市,怀宁县,马庙镇,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,金拱镇,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,茶岭镇,未开通
中南,皖南区,556,安徽省,安庆市,怀宁县,公岭镇,未开通
中南,皖南区,556,安徽省,安庆市,怀宁县,黄墩镇,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,三桥镇,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,小市镇,未开通
中南,皖南区,556,安徽省,安庆市,怀宁县,黄龙镇,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,平山镇,未开通
中南,皖南区,556,安徽省,安庆市,怀宁县,腊树镇,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,洪铺镇,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,江镇镇,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,凉亭乡,未开通
中南,皖南区,556,安徽省,安庆市,怀宁县,石镜乡,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,秀山乡,未开通
中南,皖南区,556,安徽省,安庆市,怀宁县,清河乡,全境
中南,皖南区,556,安徽省,安庆市,怀宁县,雷埠乡,全境
中南,皖南区,556,安徽省,安庆市,枞阳县,,非全境
中南,皖南区,556,安徽省,安庆市,枞阳县,枞阳镇,全境
中南,皖南区,556,安徽省,安庆市,枞阳县,欧山镇,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,汤沟镇,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,老洲镇,全境
中南,皖南区,556,安徽省,安庆市,枞阳县,陈瑶湖镇,全境
中南,皖南区,556,安徽省,安庆市,枞阳县,周潭镇,全境
中南,皖南区,556,安徽省,安庆市,枞阳县,横埠镇,全境
中南,皖南区,556,安徽省,安庆市,枞阳县,项铺镇,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,钱桥镇,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,麒麟镇,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,义津镇,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,浮山镇,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,会宫镇,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,官埠桥镇,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,铁铜乡,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,凤仪乡,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,长沙乡,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,钱铺乡,全境
中南,皖南区,556,安徽省,安庆市,枞阳县,金社乡,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,白梅乡,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,白湖乡,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,雨坛乡,未开通
中南,皖南区,556,安徽省,安庆市,枞阳县,经济开发区,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,,非全境
中南,皖南区,556,安徽省,安庆市,潜山县,梅城镇,全境
中南,皖南区,556,安徽省,安庆市,潜山县,源潭镇,自寄自取
中南,皖南区,556,安徽省,安庆市,潜山县,余井镇,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,王河镇,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,黄铺镇,全境
中南,皖南区,556,安徽省,安庆市,潜山县,槎水镇,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,水吼镇,全境
中南,皖南区,556,安徽省,安庆市,潜山县,官庄镇,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,黄泥镇,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,黄柏镇,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,天柱山镇,全境
中南,皖南区,556,安徽省,安庆市,潜山县,塔畈乡,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,油坝乡,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,龙潭乡,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,痘姆乡,全境
中南,皖南区,556,安徽省,安庆市,潜山县,五庙乡,未开通
中南,皖南区,556,安徽省,安庆市,潜山县,开发区,未开通
中南,皖南区,556,安徽省,安庆市,太湖县,,非全境
中南,皖南区,556,安徽省,安庆市,太湖县,晋熙镇,全境
中南,皖南区,556,安徽省,安庆市,太湖县,徐桥镇,全境
中南,皖南区,556,安徽省,安庆市,太湖县,新仓镇,全境
中南,皖南区,556,安徽省,安庆市,太湖县,小池镇,全境
中南,皖南区,556,安徽省,安庆市,太湖县,寺前镇,未开通
中南,皖南区,556,安徽省,安庆市,太湖县,天华镇,未开通
中南,皖南区,556,安徽省,安庆市,太湖县,牛镇镇,未开通
中南,皖南区,556,安徽省,安庆市,太湖县,弥陀镇,全境
中南,皖南区,556,安徽省,安庆市,太湖县,北中镇,全境
中南,皖南区,556,安徽省,安庆市,太湖县,百里镇,全境
中南,皖南区,556,安徽省,安庆市,太湖县,大石乡,未开通
中南,皖南区,556,安徽省,安庆市,太湖县,城西乡,全境
中南,皖南区,556,安徽省,安庆市,太湖县,江塘乡,全境
中南,皖南区,556,安徽省,安庆市,太湖县,汤泉乡,未开通
中南,皖南区,556,安徽省,安庆市,太湖县,刘畈乡,未开通
中南,皖南区,556,安徽省,安庆市,太湖县,经济开发区,未开通
中南,皖南区,556,安徽省,安庆市,宿松县,,非全境
中南,皖南区,556,安徽省,安庆市,宿松县,孚玉镇,全境
中南,皖南区,556,安徽省,安庆市,宿松县,复兴镇,全境
中南,皖南区,556,安徽省,安庆市,宿松县,趾凤乡,全境
中南,皖南区,556,安徽省,安庆市,宿松县,汇口镇,全境
中南,皖南区,556,安徽省,安庆市,宿松县,许岭镇,未开通
中南,皖南区,556,安徽省,安庆市,宿松县,下仓镇,未开通
中南,皖南区,556,安徽省,安庆市,宿松县,二郎镇,全境
中南,皖南区,556,安徽省,安庆市,宿松县,破凉镇,未开通
中南,皖南区,556,安徽省,安庆市,宿松县,凉亭镇,全境
中南,皖南区,556,安徽省,安庆市,宿松县,长铺镇,未开通
中南,皖南区,556,安徽省,安庆市,宿松县,河塌乡,全境
中南,皖南区,556,安徽省,安庆市,宿松县,高岭乡,未开通
中南,皖南区,556,安徽省,安庆市,宿松县,程岭乡,未开通
中南,皖南区,556,安徽省,安庆市,宿松县,九姑乡,未开通
中南,皖南区,556,安徽省,安庆市,宿松县,千岭乡,未开通
中南,皖南区,556,安徽省,安庆市,宿松县,洲头乡,全境
中南,皖南区,556,安徽省,安庆市,宿松县,佐坝乡,全境
中南,皖南区,556,安徽省,安庆市,宿松县,北浴乡,全境
中南,皖南区,556,安徽省,安庆市,宿松县,陈汉乡,全境
中南,皖南区,556,安徽省,安庆市,宿松县,隘口乡,全境
中南,皖南区,556,安徽省,安庆市,宿松县,柳坪乡,全境
中南,皖南区,556,安徽省,安庆市,宿松县,五里乡,全境
中南,皖南区,556,安徽省,安庆市,望江县,,非全境
中南,皖南区,556,安徽省,安庆市,望江县,华阳镇,全境
中南,皖南区,556,安徽省,安庆市,望江县,杨湾镇,全境
中南,皖南区,556,安徽省,安庆市,望江县,漳湖镇,未开通
中南,皖南区,556,安徽省,安庆市,望江县,赛口镇,未开通
中南,皖南区,556,安徽省,安庆市,望江县,高士镇,未开通
中南,皖南区,556,安徽省,安庆市,望江县,鸦滩镇,全境
中南,皖南区,556,安徽省,安庆市,望江县,长岭镇,全境
中南,皖南区,556,安徽省,安庆市,望江县,太慈镇,未开通
中南,皖南区,556,安徽省,安庆市,望江县,凉泉乡,全境
中南,皖南区,556,安徽省,安庆市,望江县,雷池乡,全境
中南,皖南区,556,安徽省,安庆市,岳西县,,非全境
中南,皖南区,556,安徽省,安庆市,岳西县,天堂镇,全境
中南,皖南区,556,安徽省,安庆市,岳西县,店前镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,来榜镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,菖蒲镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,头陀镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,白帽镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,温泉镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,响肠镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,河图镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,五河镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,主簿镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,冶溪镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,黄尾镇,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,毛尖山乡,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,莲云乡,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,青天乡,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,包家乡,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,古坊乡,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,田头乡,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,中关乡,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,石关乡,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,姚河乡,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,和平乡,未开通
中南,皖南区,556,安徽省,安庆市,岳西县,巍岭乡,未开通
中南,皖南区,556,安徽省,安庆市,桐城市,,非全境
中南,皖南区,556,安徽省,安庆市,桐城市,龙腾街道,全境
中南,皖南区,556,安徽省,安庆市,桐城市,文昌街道,全境
中南,皖南区,556,安徽省,安庆市,桐城市,龙眠街道,全境
中南,皖南区,556,安徽省,安庆市,桐城市,孔城镇,未开通
中南,皖南区,556,安徽省,安庆市,桐城市,吕亭镇,全境
中南,皖南区,556,安徽省,安庆市,桐城市,范岗镇,全境
中南,皖南区,556,安徽省,安庆市,桐城市,新渡镇,全境
中南,皖南区,556,安徽省,安庆市,桐城市,双港镇,全境
中南,皖南区,556,安徽省,安庆市,桐城市,大关镇,全境
中南,皖南区,556,安徽省,安庆市,桐城市,青草镇,未开通
中南,皖南区,556,安徽省,安庆市,桐城市,金神镇,未开通
中南,皖南区,556,安徽省,安庆市,桐城市,嬉子湖镇,未开通
中南,皖南区,556,安徽省,安庆市,桐城市,唐湾镇,未开通
中南,皖南区,556,安徽省,安庆市,桐城市,黄甲镇,未开通
中南,皖南区,556,安徽省,安庆市,桐城市,鲟鱼镇,未开通
中南,皖北区,557,安徽省,宿州市,,,非全境
中南,皖北区,557,安徽省,宿州市,埇桥区,,非全境
中南,皖北区,557,安徽省,宿州市,埇桥区,埇桥街道,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,沱河街道,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,道东街道,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,东关街道,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,三里湾街道,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,南关街道,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,西关街道,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,北关街道,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,汴河街道,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,三八街道,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,城东街道,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,金海街道,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,符离集镇,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,芦岭镇,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,朱仙庄镇,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,大店镇,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,褚兰镇,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,曹村镇,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,夹沟镇,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,栏杆镇,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,时村镇,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,永安镇,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,灰古镇,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,西寺坡镇,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,桃园镇,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,蕲县镇,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,大营镇,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,杨庄乡,全境
中南,皖北区,557,安徽省,宿州市,埇桥区,支河乡,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,解集乡,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,桃沟乡,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,顺河乡,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,蒿沟乡,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,苗庵乡,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,永镇乡,未开通
中南,皖北区,557,安徽省,宿州市,埇桥区,西二铺乡,未开通
中南,皖北区,557,安徽省,宿州市,砀山县,,非全境
中南,皖北区,557,安徽省,宿州市,砀山县,砀城镇,全境
中南,皖北区,557,安徽省,宿州市,砀山县,赵屯镇,未开通
中南,皖北区,557,安徽省,宿州市,砀山县,李庄镇,全境
中南,皖北区,557,安徽省,宿州市,砀山县,唐寨镇,全境
中南,皖北区,557,安徽省,宿州市,砀山县,葛集镇,全境
中南,皖北区,557,安徽省,宿州市,砀山县,周寨镇,全境
中南,皖北区,557,安徽省,宿州市,砀山县,玄庙镇,未开通
中南,皖北区,557,安徽省,宿州市,砀山县,官庄坝镇,未开通
中南,皖北区,557,安徽省,宿州市,砀山县,曹庄镇,未开通
中南,皖北区,557,安徽省,宿州市,砀山县,关帝庙镇,全境
中南,皖北区,557,安徽省,宿州市,砀山县,朱楼镇,全境
中南,皖北区,557,安徽省,宿州市,砀山县,良梨镇,全境
中南,皖北区,557,安徽省,宿州市,砀山县,程庄镇,全境
中南,皖北区,557,安徽省,宿州市,砀山县,经济开发区,全境
中南,皖北区,557,安徽省,宿州市,萧县,,非全境
中南,皖北区,557,安徽省,宿州市,萧县,龙城镇,全境
中南,皖北区,557,安徽省,宿州市,萧县,黄口镇,未开通
中南,皖北区,557,安徽省,宿州市,萧县,杨楼镇,全境
中南,皖北区,557,安徽省,宿州市,萧县,阎集镇,未开通
中南,皖北区,557,安徽省,宿州市,萧县,新庄镇,未开通
中南,皖北区,557,安徽省,宿州市,萧县,刘套镇,全境
中南,皖北区,557,安徽省,宿州市,萧县,马井镇,全境
中南,皖北区,557,安徽省,宿州市,萧县,大屯镇,未开通
中南,皖北区,557,安徽省,宿州市,萧县,赵庄镇,全境
中南,皖北区,557,安徽省,宿州市,萧县,杜楼镇,全境
中南,皖北区,557,安徽省,宿州市,萧县,丁里镇,未开通
中南,皖北区,557,安徽省,宿州市,萧县,王寨镇,全境
中南,皖北区,557,安徽省,宿州市,萧县,祖楼镇,全境
中南,皖北区,557,安徽省,宿州市,萧县,青龙集镇,全境
中南,皖北区,557,安徽省,宿州市,萧县,张庄寨镇,未开通
中南,皖北区,557,安徽省,宿州市,萧县,永堌镇,未开通
中南,皖北区,557,安徽省,宿州市,萧县,白土镇,未开通
中南,皖北区,557,安徽省,宿州市,萧县,官桥镇,未开通
中南,皖北区,557,安徽省,宿州市,萧县,圣泉乡,全境
中南,皖北区,557,安徽省,宿州市,萧县,酒店乡,未开通
中南,皖北区,557,安徽省,宿州市,萧县,孙圩孜乡,全境
中南,皖北区,557,安徽省,宿州市,萧县,庄里乡,未开通
中南,皖北区,557,安徽省,宿州市,萧县,石林乡,全境
中南,皖北区,557,安徽省,宿州市,灵璧县,,非全境
中南,皖北区,557,安徽省,宿州市,灵璧县,灵城镇,全境
中南,皖北区,557,安徽省,宿州市,灵璧县,韦集镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,黄湾镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,娄庄镇,全境
中南,皖北区,557,安徽省,宿州市,灵璧县,杨疃镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,尹集镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,浍沟镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,尤集镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,下楼镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,朝阳镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,渔沟镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,高楼镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,冯庙镇,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,向阳乡,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,朱集乡,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,大路乡,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,大庙乡,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,禅堂乡,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,虞姬乡,未开通
中南,皖北区,557,安徽省,宿州市,灵璧县,工业园区,未开通
中南,皖北区,557,安徽省,宿州市,泗县,,非全境
中南,皖北区,557,安徽省,宿州市,泗县,泗城镇,全境
中南,皖北区,557,安徽省,宿州市,泗县,墩集镇,未开通
中南,皖北区,557,安徽省,宿州市,泗县,丁湖镇,未开通
中南,皖北区,557,安徽省,宿州市,泗县,草沟镇,未开通
中南,皖北区,557,安徽省,宿州市,泗县,长沟镇,未开通
中南,皖北区,557,安徽省,宿州市,泗县,黄圩镇,全境
中南,皖北区,557,安徽省,宿州市,泗县,大庄镇,未开通
中南,皖北区,557,安徽省,宿州市,泗县,山头镇,全境
中南,皖北区,557,安徽省,宿州市,泗县,刘圩镇,全境
中南,皖北区,557,安徽省,宿州市,泗县,黑塔镇,全境
中南,皖北区,557,安徽省,宿州市,泗县,草庙镇,全境
中南,皖北区,557,安徽省,宿州市,泗县,屏山镇,全境
中南,皖北区,557,安徽省,宿州市,泗县,大路口乡,未开通
中南,皖北区,557,安徽省,宿州市,泗县,大杨乡,全境
中南,皖北区,557,安徽省,宿州市,泗县,瓦坊乡,未开通
中南,皖北区,557,安徽省,宿州市,泗县,经济开发区,全境
中南,皖北区,558,安徽省,阜阳市,,,非全境
中南,皖北区,558,安徽省,阜阳市,颍州区,,非全境
中南,皖北区,558,安徽省,阜阳市,颍州区,鼓楼街道,全境
中南,皖北区,558,安徽省,阜阳市,颍州区,文峰街道,全境
中南,皖北区,558,安徽省,阜阳市,颍州区,清河街道,全境
中南,皖北区,558,安徽省,阜阳市,颍州区,颍西街道,全境
中南,皖北区,558,安徽省,阜阳市,颍州区,西湖景区街道,全境
中南,皖北区,558,安徽省,阜阳市,颍州区,京九街道,全境
中南,皖北区,558,安徽省,阜阳市,颍州区,王店镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍州区,程集镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍州区,三合镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍州区,西湖镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍州区,九龙镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍州区,三十里铺镇,全境
中南,皖北区,558,安徽省,阜阳市,颍州区,袁集镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍州区,马寨乡,未开通
中南,皖北区,558,安徽省,阜阳市,颍东区,,非全境
中南,皖北区,558,安徽省,阜阳市,颍东区,河东街道,全境
中南,皖北区,558,安徽省,阜阳市,颍东区,新华街道,全境
中南,皖北区,558,安徽省,阜阳市,颍东区,向阳街道,全境
中南,皖北区,558,安徽省,阜阳市,颍东区,口孜镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍东区,插花镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍东区,袁寨镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍东区,枣庄镇,全境
中南,皖北区,558,安徽省,阜阳市,颍东区,老庙镇,全境
中南,皖北区,558,安徽省,阜阳市,颍东区,正午镇,全境
中南,皖北区,558,安徽省,阜阳市,颍东区,杨楼孜镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍东区,新乌江镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍东区,冉庙乡,未开通
中南,皖北区,558,安徽省,阜阳市,颍泉区,,非全境
中南,皖北区,558,安徽省,阜阳市,颍泉区,中市街道,全境
中南,皖北区,558,安徽省,阜阳市,颍泉区,周棚街道,全境
中南,皖北区,558,安徽省,阜阳市,颍泉区,伍明镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍泉区,宁老庄镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍泉区,闻集镇,未开通
中南,皖北区,558,安徽省,阜阳市,颍泉区,行流镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,,非全境
中南,皖北区,558,安徽省,阜阳市,临泉县,城关镇,全境
中南,皖北区,558,安徽省,阜阳市,临泉县,杨桥镇,全境
中南,皖北区,558,安徽省,阜阳市,临泉县,同城镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,谭棚镇,全境
中南,皖北区,558,安徽省,阜阳市,临泉县,老集镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,滑集镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,吕寨镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,单桥镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,长官镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,宋集镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,张新镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,艾亭镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,陈集镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,韦寨镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,迎仙镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,瓦店镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,姜寨镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,庙岔镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,黄岭镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,白庙镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,关庙镇,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,牛庄乡,全境
中南,皖北区,558,安徽省,阜阳市,临泉县,高塘乡,全境
中南,皖北区,558,安徽省,阜阳市,临泉县,范兴集乡,全境
中南,皖北区,558,安徽省,阜阳市,临泉县,土陂乡,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,谢集乡,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,杨小街乡,全境
中南,皖北区,558,安徽省,阜阳市,临泉县,陶老乡,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,田桥乡,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,张营乡,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,庞营乡,未开通
中南,皖北区,558,安徽省,阜阳市,临泉县,工业园区,全境
中南,皖北区,558,安徽省,阜阳市,太和县,,非全境
中南,皖北区,558,安徽省,阜阳市,太和县,城关镇,全境
中南,皖北区,558,安徽省,阜阳市,太和县,旧县镇,全境
中南,皖北区,558,安徽省,阜阳市,太和县,皮条孙镇,未开通
中南,皖北区,558,安徽省,阜阳市,太和县,原墙镇,未开通
中南,皖北区,558,安徽省,阜阳市,太和县,倪邱镇,未开通
中南,皖北区,558,安徽省,阜阳市,太和县,李兴镇,未开通
